,Moran_BIGC670101.lag3,formula_H,formula_C,ABHPRK__59,Moran_BHAR880101.lag1,NMBroto_BHAR880101.lag1,Z5__73,ABHPRK__60,CTDD_polarizability.2.residue50,Z5__4,Z5__65,Z5__5,ABHPRK__57,DDE_HS,ABHPRK__76,ABHPRK__77,Z5__56,ABHPRK__78,NMBroto_CHAM810101.lag2,Ez__26,Ez__25,Ez__24,Ez__23,Ez__22,Ez__21,DDE_VN,Z5__1,Boman_Index,Moran_CHOC760101.lag3,Ez__29,Ez__30,Flexibility,Ez__27,MSW__19,MSW__20,GTPC_uncharger.aromatic.postivecharger,APAAC_Pc1.L,Polarity,Z3__1,Z3__4,Z3__5,CTDC_solventaccess.G1,CTDC_polarity.G3,CTDC_polarity.G1,DDE_KG,CTDC_hydrophobicity_ENGD860101.G1,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_PONP930101.G3,CTDC_hydrophobicity_PRAM900101.G3,Geary_CHOC760101.lag3,Geary_BIGC670101.lag3,DDE_QN,Moran_CHAM820101.lag3,Calculate_mw,Ez__19,Ez__17,CTDD_hydrophobicity_ENGD860101.1.residue50,Cougar__12,Cougar__26,Ez__10,Ez__11,Cougar__27,Ez__9,Ez__15,Cougar__28,Cougar__24,Ez__12,Z5__31,Ez__8,Ez__7,Cougar__23,Cougar__15,Ez__14,Cougar__14,Ez__6,Ez__2,Cougar__8,Cougar__21,Cougar__22,Cougar__1,CTDD_charge.1.residue25,Geary_CHAM820101.lag3,DDE_KP,DDE_IQ,Z3__21,DDE_PP,DDE_II,Geary_BHAR880101.lag1,DDE_CC,CTDD_hydrophobicity_FASG890101.1.residue50,y,MotifBitVec_FKK,MotifBitVec_LKL,MotifBitVec_KKLL,MotifBitVec_KWK,MotifBitVec_VLK,MotifBitVec_CYCR,MotifBitVec_CRR,MotifBitVec_RFC,MotifBitVec_RRR,MotifBitVec_LKKL,MotifBitVec_ALW,MotifBitVec_GCS,MotifBitVec_AAAK,MotifBitVec_KLLS,MotifBitVec_LGKL,MotifBitVec_LLKKV,MotifBitVec_AKAAL,MotifBitVec_KVLKA,MotifBitVec_HIF,MotifBitVec_KKG,MotifBitVec_QN
peptide_pv_61,1.106342567,1.256973159,1.305832419,-0.318949604,1.308075225,1.010634574,-0.216931395,-0.742129372,0.090209771,0.0283567,-0.493268675,-0.69553977,-0.400363567,-0.320824215,-0.465424079,-0.406369282,0.557237318,-0.497350007,0.384626018,-0.21786556,-0.305286707,-0.192325376,0.009909089,-0.021806531,-0.047283078,-0.2375525,-1.180974684,-0.664395824,1.051789693,-0.046368553,-0.254287338,-0.183294648,0.061552638,0.450045663,-0.476466484,-0.377022694,1.073716248,-0.255299044,-1.10687159,-0.027697517,-0.747114113,0.315819377,-1.010229814,-1.091559329,-0.416139369,-1.340622836,-1.036830755,-1.091559329,-0.996835302,-1.159121692,-1.112772067,-0.168288478,1.250923868,1.365628597,-0.01639466,-0.05102444,0.16064792,-0.254056958,0.861890119,-0.905007453,-0.631197113,0.783467076,-1.070195799,-0.676908637,0.853891474,0.766927514,-1.259918684,0.495025938,-1.240807615,-1.189321136,0.840877693,-0.490389977,-0.943145735,-0.602748547,-0.995757246,0.096303648,0.466818069,0.870149655,0.975019095,-0.717991707,-0.207106062,-1.406550452,-0.279212098,-0.21569457,0.968128153,-0.398863859,-0.35896309,-1.185658269,-0.200510387,0.790106564,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,4.911720676,14.14213562,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_62,1.255535909,0.499559354,0.445010869,0.510366497,0.491324056,0.187163021,-0.021294643,0.579374948,0.451960195,0.280694924,-0.442862121,0.444665386,0.411884909,-0.219415821,-1.282483951,-0.708466812,-0.399792886,-0.283035089,-0.84448639,0.124558761,0.245359803,0.590985212,0.431721544,0.482763307,0.353576564,-0.186460233,-0.588561466,-1.151553772,0.820839141,0.205783431,0.089508771,-0.412277723,0.139915794,0.414901686,0.452723426,-0.377022694,0.622493571,-0.780659418,-0.388520506,0.22725172,0.53094572,0.959132652,-1.332967535,0.552397446,-0.392389483,-0.98950602,0.37100185,0.552397446,0.672083775,-0.689433638,-0.978737696,-0.106904888,1.133521247,0.330916496,0.663249741,0.650614671,0.949181813,-0.705312758,-1.04086196,-1.115229067,-0.566009206,-1.051978336,-1.027660565,-1.149989951,-0.940985715,1.593908781,-0.750309776,0.476333592,-1.024780246,-0.774204796,0.904733303,-0.667913607,-1.221282805,-0.893174488,-0.494390712,0.407128826,0.553751155,1.10276626,0.757443846,-0.772459897,0.87563563,-0.932261793,-0.237137135,-0.157431896,0.638561557,-0.20973629,-0.329101605,-0.488443451,-0.137916468,1.201823748,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_63,0.597836996,0.035836616,-0.311468675,-0.286244181,0.171181721,-0.045182358,0.046850829,0.484981782,-0.231346162,-0.509791079,0.21638371,0.328211664,0.436912173,-0.147509195,-0.621054531,-0.437809296,-0.164671564,-0.968842826,-0.297193569,0.170813308,-0.199868303,-0.527112086,-0.516554105,-0.090259006,0.167234387,-0.150231749,0.066971612,-0.91488053,0.495141572,-0.566958653,-0.155502399,0.51049964,-0.326705799,-1.094284316,-0.440186567,-0.377022694,1.844689016,1.127055461,0.164067032,-0.588452542,0.363450074,0.959132652,0.038667781,0.108790063,-0.375548923,-0.326285367,-1.321241383,0.108790063,0.221740532,-0.411712984,-0.543352947,-0.063379036,0.555612339,-0.380232471,-0.289713059,0.082686394,-0.022200519,0.126272654,0.119007016,-0.344022183,-0.833808942,0.283575733,0.164411836,-0.432104865,0.35131859,0.323915416,0.233783916,0.41611638,0.817879686,0.200334073,0.046182113,0.154326709,0.123632857,0.187116682,-0.303901444,0.048115319,0.473533957,0.345306167,0.185677168,-0.401807637,-0.270563451,-0.418205458,-0.207302636,-0.116119022,-0.095168472,-0.075629786,-0.307927435,-0.384126241,-0.093532396,0.078496616,1,-0.313625024,-0.273617087,4.370354677,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,4.911720676,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_64,-0.582739533,-0.767949462,-0.807093203,-1.300112316,0.948726082,0.574643949,0.205933602,-0.742129372,-1.305113295,-1.942216148,-1.392401457,-1.0594251,-1.28996904,-0.092188616,0.70180431,-0.118572226,-1.173011164,0.917128452,0.644633425,-0.60186902,-0.41585273,-0.345988013,-0.134825389,-0.170517576,-0.407622345,-0.122359758,-0.564563258,1.250062459,-0.44029458,-0.060994629,-0.238902072,-0.429411007,0.083747793,-0.025529917,0.066601459,-0.377022694,-0.74528513,-1.300828935,-1.142101523,-1.575712195,-0.871182291,-0.407908058,-0.353228023,0.552397446,-0.362592821,-0.136793752,0.060181664,0.552397446,0.093071034,0.758495034,0.899682933,-0.029892896,-0.275877512,-0.612266524,-0.618672432,-0.562980472,-1.132351756,-0.03394419,-0.409960406,0.82727601,1.350546529,-0.129182876,0.278537395,0.951744358,-0.13113839,-0.746926118,0.325872541,-1.440179767,0.115946218,0.468217001,-0.690734318,0.624702502,0.363909536,0.610341209,0.251259828,-1.262632737,-0.725914374,-0.568489161,-0.433103612,0.477324438,-1.002589754,0.660788922,-0.18434979,-0.084335412,-1.136474265,0.027543593,-0.291637317,-1.065971443,-0.059385993,-0.020257417,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_65,0.388746588,-0.2887693,0.105899349,1.234558022,-0.983686839,-1.279215567,1.129871924,1.428913439,0.793613374,0.98666447,-0.525334112,1.34458288,1.012539244,-0.147509195,0.260851363,-0.437809296,-0.200603383,-0.497350007,0.524448333,1.734095224,1.469043771,1.321621926,1.957264297,1.532145807,1.426396674,-0.150231749,1.610353781,0.210569609,0.033635201,1.992698945,1.96768745,1.729531337,2.289072375,-0.508269923,0.281507798,-0.377022694,0.286709348,1.85503554,1.291462518,0.919638023,1.170639577,0.047772179,0.038667781,0.99600483,-0.375548923,-0.326285367,1.096248949,0.99600483,1.122427018,-0.018054244,-0.426029146,-0.063379036,0.054339483,0.047648398,0.484506699,0.51322598,-0.022200519,0.051082675,1.282452471,-0.617305841,0.420872699,0.916471671,-0.831314111,-0.156024096,1.041770945,0.614898889,-0.784431655,0.792528062,-0.527836595,-0.617559083,0.73817454,0.549545418,-0.630390076,0.076910117,-0.264175822,-0.485639981,0.750950914,0.122160385,0.411938232,-0.061154456,-0.270563451,-0.040349573,-0.207302636,-0.116119022,1.262753027,-0.075629786,-0.307927435,1.126510135,-0.093532396,0.078496616,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_66,0.580749461,0.623218751,0.679780383,-1.018482278,-0.017133177,-0.084422775,0.209796749,-1.148746086,-0.368007434,-0.773098844,-0.110781339,-0.780559022,-1.28996904,-0.282408739,-0.091910994,0.349275205,-1.612739939,-0.160569421,0.793614901,-0.368274668,-0.097262482,-0.128973394,0.029362979,-0.076431742,-0.281524069,-0.218197754,-1.552827076,-0.266283145,0.325488618,-0.098897892,-0.267493833,-1.259465524,-0.055154446,-0.282865647,-0.35041099,0.561959406,-0.781385827,-1.394395986,-1.738705869,-0.67410653,-0.773580331,-0.134499916,-1.332967535,0.286233016,-0.407142449,-0.591573629,0.516051269,0.286233016,-0.138534063,-0.313687778,-0.548086109,-0.145035178,0.187053782,0.989605886,-0.133539195,-0.042253129,1.532011212,0.387805953,-0.022727821,0.54855943,1.067782756,0.099745797,0.455631688,0.479942742,-0.065343586,0.043581243,0.146899032,-0.526821779,0.232837083,0.22273,-0.04680666,0.000270701,0.698724333,0.094408208,0.839698448,0.027471747,0.385471903,0.591434019,0.096911857,0.557096273,1.886987759,-0.059462455,-0.263273282,-0.193623533,0.024945358,-0.32721865,-0.347650977,0.11734936,-0.176798591,1.046286145,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,5.700877125,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_67,2.2531658,0.468644505,0.418925368,0.510366497,0.53684317,0.282395048,-0.877607484,0.579374948,0.451960195,0.358613653,-0.240523699,0.200821445,0.411884909,-0.219415821,-1.613198662,-0.708466812,-0.325575795,-0.283035089,-1.032994124,-0.195890094,0.144116559,0.153583886,-0.080708472,-0.02838455,-0.050597345,-0.186460233,-0.887487472,-1.253219956,1.801190892,-0.087941716,-0.070551752,-0.759305842,-0.254419699,0.261849602,0.486506153,-0.377022694,0.114818935,-0.838507976,-0.607517774,0.307157282,0.326687531,1.300892829,-1.332967535,0.552397446,-0.392389483,-0.98950602,0.37100185,0.552397446,0.672083775,-1.689904157,-1.939280977,-0.106904888,1.714018676,0.296839898,0.179959297,0.23750457,0.949181813,-0.829367941,-0.933986523,-1.196841806,-0.526899365,-0.922499029,-1.059147923,-1.245547493,-0.852697606,1.63530196,-0.914447934,0.546131056,-1.054526959,-0.989761969,0.96698126,-0.924667844,-1.344947426,-1.146649545,-0.473607846,0.447215606,0.595247556,1.243741329,0.838673695,-1.046922571,0.87563563,-1.508317601,-0.237137135,-0.157431896,0.757301971,-0.20973629,-0.329101605,-0.522204301,-0.137916468,2.2387411,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_68,0.882464033,0.963282092,0.966720899,0.022324382,0.030189503,-0.103728591,-0.419637806,-0.201513969,1.161547566,0.518489338,0.574017635,-0.217363673,-0.507116224,-0.241239072,1.312354545,0.993968965,0.323723769,0.288471359,-0.523536377,-0.412587455,-0.146671066,0.004185691,-0.216451193,-0.373896806,-0.214297389,-0.197455372,-0.42626452,-0.054519834,0.488102562,-0.464742726,-0.554401379,0.615348341,-0.621930173,1.033578424,0.657677112,0.718456423,0.70833678,0.229028819,-0.221913365,0.57780198,-0.212155503,-1.038849924,-0.172353037,-0.67605377,-0.397500497,-0.530353261,-0.465821727,-0.67605377,-0.575020591,-0.71135805,-1.012559065,-0.120114736,0.903820253,0.819279637,0.324941975,0.143648137,-0.440642139,-0.44463538,0.086173547,0.39020777,-0.474205644,0.227250528,0.075326574,0.216004584,0.239447727,-0.310750494,-0.044812393,0.623749664,0.116040562,-0.141204797,0.030405925,-0.430098223,0.022530387,-0.382910691,-0.252234894,-0.59538861,0.251173386,-0.125261064,0.010877588,-0.536219579,-1.162627894,-1.154639033,-0.246191735,-0.169970118,0.502083433,-0.25043685,-0.335527845,0.07767539,-0.151386781,-0.293730125,1,-0.313625024,-0.273617087,-0.228814381,3.094987459,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_69,-0.168444795,-0.644290066,-0.259297672,0.981090988,-1.684061915,-2.39757297,0.281025072,0.065456601,-1.203743671,0.630889087,1.717844017,-0.644977551,0.340974328,-0.077069281,-1.43512151,-0.740419436,1.203070816,-0.968842826,-0.822337271,0.462922517,0.058173748,0.229786458,0.403099399,0.407435855,0.176173557,-0.114742233,1.411656861,-0.090280901,-0.860974871,0.141630363,-0.230037606,-0.01690674,0.103286266,3.027784032,2.374831301,4.403249818,-0.329143646,-0.887581022,1.206879976,0.663612689,-0.679808685,-0.092437125,-0.80541549,0.859510251,-0.359051867,0.694054098,1.542554856,0.859510251,0.983859866,1.048760865,0.466665547,-0.020741,-0.819162611,-0.494082121,0.373097573,0.660179441,0.635350598,-1.221068688,-2.299216097,-0.750998648,-0.7049504,-2.783917575,-1.191711203,-0.423905943,-2.983942486,0.959565143,-0.479086731,0.295813515,-1.413908925,-1.514287135,1.091756564,-1.910953738,-0.780441163,-1.41533272,-0.170592499,-1.316819112,-0.843583317,0.262332177,0.092773043,0.19028185,0.517772568,1.044333218,-0.178076685,-0.075648825,0.920888498,0.055741288,-0.287185163,1.703241692,-0.050053646,-0.293730125,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_70,0.09273716,-0.48971582,-0.311468675,-1.300112316,0.918631633,0.638750425,0.413952811,-0.852254732,0.067600369,-1.801619576,-0.196117556,-0.419428266,-1.28996904,-0.120774014,0.205732245,0.288455039,-2.845624901,-0.42999389,0.260052457,-0.323543952,-0.112197076,-0.07098205,-0.186400734,-0.135702515,-0.525692916,-0.136761848,-0.433279164,1.010672305,-0.155519228,0.154356391,0.010940186,-0.995635045,0.208408429,-0.535382417,-0.42008341,5.256869909,-1.265577978,-0.850818611,-0.848532027,-1.641552266,-0.48108672,0.104732208,-0.132786633,1.55051406,-0.369287533,0.502740448,2.002807823,1.55051406,0.672083775,0.266614411,-0.031715275,-0.047195944,-0.113421697,-0.178223952,-0.734698203,-1.014236395,0.366352413,0.127905588,-0.745322797,0.416071421,1.560587583,-0.433890706,0.51712119,0.922000261,-0.430008139,0.014029799,0.870659973,-2.225854781,0.192750567,0.887204191,-0.48644228,-0.629059852,0.443454053,-0.712841891,0.942341663,-0.94464876,-0.069534133,-0.638125474,-1.282140619,0.168242231,-1.045933417,0.11830797,-0.196210046,-0.100758724,-1.923595152,-0.025768432,-0.30005479,-0.800440331,-0.077030214,-0.742396287,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_71,0.098962299,-0.582460367,-0.676665696,0.082435141,1.330917343,0.731592795,0.672612674,0.579374948,0.451960195,0.229124928,-1.175385422,0.541218706,0.968260239,-0.092188616,0.134864807,-0.118572226,0.160025713,-0.968842826,0.301061843,0.515083175,1.104375534,0.367318295,0.349262609,0.729613803,0.652777121,6.824843855,0.396614638,-0.697661721,0.020638994,0.01927153,0.464559893,-0.466724174,0.337471362,0.2426242,1.114290057,-0.377022694,0.790778577,1.513746123,0.544167427,0.051062901,0.645641273,0.177966532,0.234615684,0.552397446,-0.362592821,-0.136793752,-0.561458707,0.552397446,0.672083775,0.313254539,0.404782293,-0.029892896,0.040819257,-0.716686386,0.394364528,0.601271535,-1.132351756,-1.011371295,0.104704965,-0.917181134,-0.893244935,0.053984855,-0.526686331,-0.90332619,0.154141708,0.31942389,-0.028912478,1.249432116,0.283020902,-0.088099316,0.192527312,-1.523956084,-0.568823267,-1.242336035,-0.794852508,-0.038788934,0.89446961,0.525885535,0.436672261,-1.534208117,0.037658151,0.152023858,-0.18434979,-0.084335412,1.052066327,0.027543593,-0.291637317,-1.398652239,-0.059385993,-0.909043719,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_72,0.025212431,-0.381513848,-0.57232369,-0.286244181,0.489187655,0.168563871,0.57188519,0.484981782,-0.231346162,-0.368336246,-0.200978637,0.491557244,0.436912173,-0.147509195,-1.502960425,-0.956569535,0.530503039,-0.968842826,-2.740962601,0.885539187,0.802048024,0.632943935,1.146833973,1.269644064,1.080891063,-0.150231749,0.08997178,-1.324988926,0.37346499,0.510573782,0.354306507,0.975812668,0.81988424,-0.48809577,-0.141129669,-0.377022694,1.625527892,0.522711564,-0.075011212,-0.446351005,0.510847242,1.414812889,-1.332967535,0.108790063,-0.375548923,-1.210579571,-1.321241383,0.108790063,0.221740532,-0.167635598,0.044770873,-0.063379036,0.172662507,-0.558774323,0.692363692,1.065774816,-0.022200519,-0.095535785,-0.206011065,-0.900046449,-1.039732307,-0.380156018,-1.10884281,-0.713394463,-0.175634361,0.957976206,-0.653600449,0.811338475,-0.927894458,-0.969664039,0.716038363,-0.184079429,-0.981914025,0.452613364,-1.20844999,-0.579450947,1.217819609,1.41340848,1.122555948,0.146799649,0.808212154,0.009156674,-0.207302636,-0.116119022,0.864517515,-0.075629786,-0.307927435,-0.579989447,-0.093532396,0.078496616,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_73,-0.481648496,0.406814806,0.236326857,-0.263201723,-0.222318561,-0.369564507,-0.01709514,-0.14430599,-1.146976681,0.107202198,0.08552529,0.272121234,-0.066761514,-0.230441146,-0.409397116,-0.372964266,0.634682487,-0.968842826,-1.181847354,0.098632313,-0.228451271,-0.189551506,0.037435391,-0.164360716,-0.006812517,-0.192015088,-0.604673011,-0.481806064,-0.536848947,-0.065433331,-0.014179825,0.415602528,0.000176123,0.041602504,-0.844381183,-0.377022694,0.721304287,-0.302288162,-0.670578752,0.059943964,0.269305543,0.412316368,-0.071063044,-0.565493161,1.981772609,-0.432400672,-1.456620841,-0.565493161,-0.462781198,0.680204696,0.590634614,-0.113578636,-0.390644955,0.332993091,-0.25976298,-0.457642092,0.226473358,0.521969344,1.602387448,-0.370754556,0.176770197,1.489244055,-0.656539382,-0.567794698,1.324053461,0.729015734,0.239425769,0.848812828,-0.403565839,0.02744603,0.788075679,0.644383459,-0.5152146,0.400631755,-0.182234027,-0.252477418,0.855053213,0.598547684,0.455174999,-0.347522778,0.009918206,0.597569007,-0.24171161,-0.163766332,1.048190062,-0.230298621,-0.332348206,0.239544801,-0.144721805,0.050845487,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_74,0.345211762,1.380632556,1.201490413,-0.422726429,0.435765887,0.174342777,0.052405237,-0.081377212,0.133869305,-0.295469132,-0.359514545,-0.091711488,-0.241505446,-0.272397334,1.112346709,0.729401243,-0.290278546,0.98697924,0.083562911,-0.168819191,0.134806517,-0.255338365,0.171892707,-0.238769757,-0.194179739,-0.213153739,-0.210235635,0.766833771,0.398010835,-0.162344496,0.181659238,0.088367715,-0.317257044,-0.161029793,-0.346122639,-0.377022694,0.658784314,0.164062855,-0.30865706,-0.503234865,-0.100818412,-1.11499808,0.984623172,-0.411301353,-0.404797774,0.862937872,-0.304228209,-0.411301353,-0.306248098,-0.751576127,-0.623747152,-0.138975167,0.218997785,1.311205899,-0.039939616,-0.096889562,-0.236574551,0.860943975,0.774212965,0.985541498,1.125637795,0.484618593,1.269628766,0.71251652,0.423555189,-0.762410445,0.612545314,-0.152593367,0.986071477,1.360640439,-1.051417632,0.13940436,1.639811007,0.607683612,1.169945838,0.856961654,-0.216568896,-0.807711029,-0.664566165,0.500378685,-1.014546627,-0.404720166,-0.259119489,-0.187871631,-0.10831814,-0.308547289,-0.344702943,-0.435233279,-0.170619091,-0.112200828,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_75,-0.192092233,-0.922523708,-0.911435209,1.74149209,0.71298423,0.310139165,-0.344982856,2.267963801,-0.257627176,0.998238316,-0.643487696,1.659042142,1.971917696,-0.077069281,-1.43512151,-1.475329775,0.219574936,-0.968842826,-1.315767737,1.911264884,1.383360887,1.936333113,1.959315454,2.195792383,2.047365476,-0.114742233,0.848238242,-1.664201307,-0.889358129,1.661335628,1.473730615,0.341262512,2.217489343,1.024655874,1.445583804,-0.377022694,0.116802594,0.454102825,1.043396248,1.025240166,1.818739135,1.800388473,-2.071540398,1.473735859,-0.359051867,-2.366964299,0.873095995,1.473735859,1.607412049,0.850745305,0.123746457,-0.020741,-0.603772309,-0.978031078,0.95113735,1.350929958,0.635350598,-0.111389819,-0.59955394,-1.820804231,-2.140289889,-0.113335987,-1.89201854,-1.801918952,0.010507284,1.541665193,-2.363896549,1.24370502,-1.750672095,-2.273446874,1.696938826,-0.604626559,-2.041342561,-0.147421761,-2.631646601,0.042570913,1.501132632,2.069681728,1.758126592,-0.491355569,1.264617218,0.327231415,-0.178076685,-0.075648825,1.108555798,0.055741288,3.469413417,-1.008863018,-0.050053646,-1.250884604,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_76,-0.435553943,-0.48971582,-0.624494693,-0.666444731,-0.657158599,-0.207808012,-0.289767207,-0.201513969,-0.163015526,-0.976081812,-0.488237262,-0.481756999,-0.590993311,-0.106736786,0.966376079,0.414439669,0.349339574,0.772053738,-0.165268322,-0.082702504,-0.233519504,-0.675024076,-0.754986903,-0.521555617,-0.624288666,6.564803394,-0.236504101,-0.014019523,-0.062524242,-0.265723856,0.182471219,-0.337281208,-0.281269931,-0.21068395,0.107353186,1.645400292,-0.758418798,0.323231524,0.127127895,-0.74687341,-0.549641823,-0.6813162,0.587321908,-0.246095844,-0.366000008,0.204291155,-0.06414641,-0.246095844,-0.138534063,0.014367644,0.355550374,-0.038699059,-0.042859587,-0.614456595,-0.607293817,-0.695663345,-0.799306385,1.224251906,0.859783023,0.004468271,-0.049247117,0.954004466,0.466803564,0.148323362,0.904694617,-0.267840962,0.283346937,0.716402664,0.395855333,0.021134858,0.182289164,1.225506287,0.021359431,1.247684734,0.591911034,-0.488022902,0.011923022,-0.173184683,0.089722967,0.648386666,-0.05480833,-0.351936827,-0.190385915,-0.092693845,0.255136339,0.000411124,-0.295921282,0.777595304,-0.068365792,1.046286145,1,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_pv_77,-0.538665362,-0.721577189,-0.885349708,1.551391814,-0.437880727,0.041087588,-0.485352117,1.428913439,-0.945711899,1.751305086,0.722012269,0.953483941,1.645729023,-0.044807788,0.341024627,-0.593437368,-0.687263276,-0.968842826,0.578379588,0.180936846,0.198018606,-0.057535413,-0.346849991,0.2857967,0.344377543,-0.098488028,1.271007434,-0.538525678,0.234126866,-0.138684135,0.206405686,1.265324076,-0.090746953,0.343933126,0.509889535,-0.377022694,1.323177283,2.534785717,1.317413049,1.648453814,0.806842846,-0.035078773,1.036220739,0.915348942,-0.351496212,0.638399218,-1.013560795,0.915348942,1.040546428,0.29288789,1.461261987,-0.001212772,-0.429676116,-0.974467957,0.230783077,0.818649052,-0.587368422,-1.118466231,-0.458158096,-0.294645842,-0.975552952,-0.328270044,0.665528464,-0.579891422,-0.211043708,-0.83188245,0.312173398,0.504975967,1.389000371,0.060017625,0.014827035,-0.814709446,-0.194519164,-0.536014997,0.076297984,-0.890247468,0.773011496,-0.565848838,0.153225444,-1.208507787,-0.908021763,1.304665768,-0.164691194,-0.057113467,-0.296348383,0.115909263,-0.277685199,0.298720695,-0.03014037,-0.424251191,1,-0.313625024,-0.273617087,4.370354677,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,4.911720676,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
