,CKSAAP_FA.gap3,CTriad_g2.g5.g3,CKSAAP_RF.gap3,DDE_RR,DPC_KG,CKSAAP_NR.gap2,CKSAAP_EL.gap2,GTPC_uncharger.alphaticr.postivecharger,GTPC_uncharger.postivecharger.uncharger,CTDC_solventaccess.G1,CKSAAP_RC.gap1,formula_H,CKSAAP_VD.gap1,CKSAAP_FA.gap1,formula_C,DDE_CR,CKSAAP_TP.gap3,CKSAAP_PF.gap1,CKSAAP_GK.gap3,DDE_LD,DPC_KV,CTDT_hydrophobicity_FASG890101.Tr1331,CTDD_hydrophobicity_ZIMJ680101.2.residue0,CKSAAGP_alphaticr.negativecharger.gap2,CKSAAP_KK.gap1,CTDD_polarity.2.residue25,DDE_HS,ABHPRK__24,CTDD_hydrophobicity_FASG890101.3.residue50,Calculate_mw,CKSAAGP_aromatic.postivecharger.gap0,Cougar__5,CTDC_polarizability.G1,Moran_BIGC670101.lag3,CKSAAP_FK.gap3,CTDD_hydrophobicity_PRAM900101.2.residue75,CKSAAP_TY.gap2,CKSAAGP_uncharger.aromatic.gap2,CTDD_hydrophobicity_ARGP820101.1.residue100,CTDC_hydrophobicity_ZIMJ680101.G2,Z5__17,QSO3_SC_R,CTDC_hydrophobicity_ARGP820101.G2,CKSAAGP_alphaticr.postivecharger.gap2,DDE_VK,CTDD_hydrophobicity_PONP930101.3.residue25,Ez__3,CTDD_polarity.3.residue100,CTDD_hydrophobicity_ZIMJ680101.2.residue50,DDR_L,DDE_SA,CKSAAGP_aromatic.alphaticr.gap4,CTDT_hydrophobicity_PONP930101.Tr1221,Z5__1,Ez__12,CTDD_charge.1.residue75,QSO3_SC_L,Geary_CIDH920105.lag2,CTDD_hydrophobicity_PRAM900101.2.residue0,DDE_KV,CKSAAGP_postivecharger.alphaticr.gap3,Ez__5,GTPC_alphaticr.alphaticr.postivecharger,Ez__2,NMBroto_CIDH920105.lag3,NMBroto_CHAM820102.lag1,CTDC_hydrophobicity_PONP930101.G3,Moran_CHAM810101.lag1,Geary_CHAM820102.lag2,CKSAAGP_aromatic.alphaticr.gap2,APAAC_Pc1.T,CKSAAP_WL.gap3,CTDD_charge.1.residue50,CKSAAGP_negativecharger.postivecharger.gap5,Moran_CIDH920105.lag2,CTDD_hydrophobicity_PONP930101.2.residue75,DDE_LS,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_PRAM900101.G3,NMBroto_DAYM780201.lag1,CTDD_hydrophobicity_ENGD860101.2.residue75,DDE_RL,Z3__8,QSO3_SC2,Geary_BIGC670101.lag3,Moran_CHAM820101.lag3,CTDD_secondarystruct.1.residue25,NMBroto_CIDH920105.lag1,Z5__22,CTDT_hydrophobicity_PRAM900101.Tr1221,CKSAAGP_postivecharger.uncharger.gap5,CTDD_solventaccess.1.residue25,CKSAAP_KG.gap3,Z5__5,Z5__24,DDE_RA,Boman_Index,Moran_CHAM810101.lag3,Cougar__2,CKSAAP_SL.gap2,CTDD_hydrophobicity_FASG890101.2.residue25,Geary_BIGC670101.lag1,CKSAAGP_postivecharger.uncharger.gap0,DDE_RG,CKSAAGP_aromatic.postivecharger.gap5,NMBroto_CHAM810101.lag2,CTDD_hydrophobicity_ZIMJ680101.2.residue25,CTDD_normwaalsvolume.1.residue100,CTriad_g1.g2.g5,Ez__11,APAAC_Pc1.F,CTDD_hydrophobicity_ARGP820101.2.residue50,Geary_CHAM820101.lag3,CKSAAGP_alphaticr.alphaticr.gap3,Ez__6,CTDC_hydrophobicity_ENGD860101.G1,Geary_CHOC760101.lag3,Z5__11,Moran_CHOC760101.lag1,CTDC_hydrophobicity_PONP930101.G1,CKSAAGP_postivecharger.uncharger.gap1,ABHPRK__27,CTDD_polarizability.1.residue75,Flexibility,CTDD_hydrophobicity_PONP930101.1.residue50,DDE_LH,MSW__7,CKSAAGP_alphaticr.postivecharger.gap5,NMBroto_CHAM820102.lag2,CKSAAGP_aromatic.uncharger.gap1,MotifBitVec_FKK,MotifBitVec_LKL,MotifBitVec_KKLL,MotifBitVec_KWK,MotifBitVec_VLK,MotifBitVec_CYCR,MotifBitVec_CRR,MotifBitVec_RFC,MotifBitVec_RRR,MotifBitVec_LKKL,MotifBitVec_ALW,MotifBitVec_GCS,MotifBitVec_AAAK,MotifBitVec_KLLS,MotifBitVec_LGKL,MotifBitVec_LLKKV,MotifBitVec_AKAAL,MotifBitVec_KVLKA,MotifBitVec_HIF,MotifBitVec_KKG,MotifBitVec_QN,y
HMP3_testP_124,-0.318132111,1.807907417,-0.134568258,-0.441695538,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,-0.057429581,-0.265346408,0.398757404,-0.159138614,-0.253577246,0.400209566,-0.267387245,3.35673597,-0.182054975,-0.479580235,-0.255941715,-0.353682069,-0.39915838,-0.705933001,-0.449079534,-0.389168486,1.467667604,-0.236397506,-0.109661111,0.239620874,0.259213348,0.052782091,-0.35417638,0.84316137,1.978971772,-0.273227377,0.836309856,-0.076446281,-0.49361724,0.656815537,-0.839584087,-0.519377588,-0.755932906,-0.99520903,-0.688512736,-0.308343562,0.099140794,-0.661624428,-3.778694538,-1.845493918,-0.601102786,-0.34573867,0.092688138,0.84159586,-0.34634962,0.27676048,-1.712405968,1.088857751,-0.372193846,-0.66967552,-0.358628786,-0.329689574,-0.899151121,-0.257106132,-0.036177355,0.390051338,0.514298513,-0.410311211,1.425665648,-0.371012749,0.701512606,1.072922841,-0.272110131,-1.500815724,-0.192786975,0.302911518,0.407981065,-0.396759463,-0.447026401,-0.595019055,-0.420655329,0.85539348,-0.382674609,0.394663002,0.970524768,-1.933979336,1.486134139,-0.615167184,0.209491626,0.505924284,-0.61017279,-0.582099954,1.363913773,1.642489517,0.414501465,0.019397894,-0.294299555,-0.807588015,0.998885732,0.11629309,2.208468676,1.438287674,-1.384237398,-0.808361891,-0.37507856,-0.61574881,0.331322435,-0.967723555,0.531080072,-0.476859714,0.372916802,-0.159328843,-1.424876677,-1.658475848,0.50024475,-0.5651544,-0.512719347,-1.505457193,-0.244931597,1.279400035,0.60640952,-0.743564556,-0.255000768,0.722178146,0.102685606,-0.845150829,-0.291217189,0.133599994,-0.714054003,0.415052595,-0.567609105,3.322203642,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_125,-0.318132111,-0.339120271,-0.134568258,-0.447749041,-0.314946777,-0.150994609,-0.078688948,2.811569582,-0.345967301,-0.227498447,-0.265346408,0.694714118,6.030246864,-0.253577246,0.523831665,-0.27187333,-0.219191088,-0.182054975,0.936186744,5.336032628,3.675423509,1.007319404,-0.722612787,-0.449079534,0.286433019,-0.167995651,-0.245378171,-0.15458275,0.053356793,0.399517342,0.026195548,1.170943088,-0.302091555,0.04769069,-0.273227377,-0.183033303,-0.076446281,-0.49361724,0.76901541,1.516208186,0.664761453,-0.755932906,0.272455862,-0.161007922,-0.310781423,-0.694259402,0.679378193,0.121557673,0.445052699,-0.06841241,-0.355453384,0.798881331,0.343489094,-0.196491347,-1.322928442,0.284111069,-0.322485912,0.588898918,0.139637546,4.167179225,0.781081507,0.104534001,0.317803952,-0.620511366,0.189628553,0.374822764,-0.19582692,1.084067029,-0.300637934,-0.133574354,-0.604650886,-0.272110131,-0.083732304,-0.192786975,-0.513256323,-0.132886892,-0.406556366,-0.500301516,-0.025131341,-0.230988796,0.425832734,-0.390917809,-1.091836788,1.255006185,0.207607999,0.414926236,0.693756216,-0.953283574,0.978598431,0.130521361,0.143623787,0.342547158,1.554917099,0.136958536,-0.924761751,-0.30422045,-0.21445106,-1.34123894,1.024384859,-0.26183899,-0.142387296,0.297384705,0.834940381,-0.384244548,0.669819565,-1.342885125,0.132643407,0.658082417,0.673265755,-0.518253096,0.698630077,0.487898481,-0.243024147,-0.116295535,0.757468296,0.531708849,-0.087625487,-0.329288964,-0.433501815,1.013927149,0.148450953,-0.286083136,-0.060783343,0.278153322,-0.032340635,-0.297250369,0.155924833,0.10072985,0.358229028,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,4.546060566,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_126,-0.318132111,-0.339120271,-0.134568258,-0.447749041,-0.314946777,-0.150994609,-0.078688948,1.181175311,-0.345967301,0.404185911,-0.265346408,0.574139161,6.030246864,-0.253577246,0.347228666,-0.27187333,-0.219191088,-0.182054975,0.936186744,5.336032628,5.018458701,1.007319404,-0.722612787,-0.449079534,-0.389168486,-0.937719536,-0.245378171,-0.15458275,0.860501147,0.287162721,-0.638468006,1.08987689,0.22492749,0.088270304,-0.273227377,1.179974121,-0.076446281,-0.49361724,0.228793798,1.817935275,0.402621001,-0.755932906,1.082930137,0.390474383,-0.310781423,-0.332357558,0.310028074,0.388417035,0.445052699,-0.002239692,2.627668519,0.057378479,0.758578066,-0.681139876,-1.287655616,0.453749772,-0.265639724,1.502558671,-0.677532928,5.676327966,0.781081507,0.042709112,0.917710126,-0.501296218,0.865975273,0.221839008,-0.19582692,0.536766235,-0.295507455,-0.133574354,-0.604650886,-0.272110131,0.275723003,-0.192786975,-1.346216499,-0.282488667,-0.406556366,-1.192878016,-0.025131341,-0.196549697,1.21235241,-0.390917809,-0.724734035,1.391912867,-0.066916441,0.196560111,0.233864211,-0.645895415,1.183034216,0.130521361,0.143623787,0.785139358,-0.371676086,0.447226495,-0.408457102,-0.30422045,-0.431270743,-0.70762204,0.29160371,-0.26183899,-0.805250992,0.39074412,0.013289245,-0.384244548,0.027035377,-1.13314318,-0.090868632,0.413485307,0.673265755,-0.969828654,-0.136748003,1.056265957,-0.161714283,0.415621573,0.190248049,-0.03402309,-0.110768442,0.101550798,-0.620476608,0.497075522,0.148450953,-0.690153915,1.177142254,1.016294888,0.403392665,-0.297250369,-0.128473061,0.10072985,0.288360256,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,4.546060566,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_127,-0.318132111,-0.339120271,-0.134568258,-0.447749041,1.868065451,-0.150994609,-0.078688948,1.181175311,-0.345967301,0.088343732,-0.265346408,0.58510052,-0.159138614,-0.253577246,0.329568366,-0.27187333,-0.219191088,-0.182054975,0.936186744,-0.265061864,3.675423509,0.76143168,-0.939450003,-0.449079534,-0.389168486,-0.552857594,-0.245378171,-0.528929739,0.45692897,0.289538263,-0.638468006,0.730752001,0.22492749,0.065027699,-0.273227377,0.877083583,-0.076446281,-0.49361724,0.76901541,2.119662364,0.290197837,-0.755932906,1.623246321,0.941956689,-0.310781423,0.029544285,0.449158031,0.388417035,0.445052699,0.502327279,2.627668519,0.057378479,0.758578066,-1.166387832,-1.688623406,-0.224805038,-0.59733867,0.731424857,-0.268947691,4.167179225,0.781081507,-0.037507304,1.517616301,-0.236852362,0.353352039,0.316145274,-0.544363893,0.246019433,0.009776353,-0.133574354,-0.604650886,-0.272110131,-0.083732304,-0.192786975,-0.637871692,0.914325535,-0.406556366,-1.192878016,-0.36971461,0.060898988,0.897744539,-0.390917809,-0.510163417,1.29412238,-0.350121809,0.057273301,2.073432232,-0.705722987,0.751308856,0.130521361,0.143623787,-0.100045041,-0.371676086,-0.074202609,-0.459600604,-0.30422045,-0.393472231,-0.198839714,-0.004676437,-0.26183899,-0.473819144,0.078115266,0.013289245,-0.384244548,0.027035377,-1.065098796,-0.090868632,0.658082417,1.24832849,-1.490984973,-0.138644153,1.056265957,-0.403990785,0.947538682,0.394518174,-0.03402309,-0.403861679,0.018280752,-0.326920253,0.497075522,0.148450953,-0.690153915,0.902047677,-0.293332271,0.185526015,-0.297250369,-0.629241785,0.518567723,0.503523244,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,4.546060566,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,10.36018018,-0.137145096,1
HMP3_testP_128,4.24766125,-0.339120271,-0.134568258,-0.447749041,1.868065451,-0.150994609,-0.078688948,-0.449218959,1.82457016,-0.543340626,-0.265346408,0.365873325,-0.159138614,-0.253577246,0.347228666,-0.27187333,-0.219191088,-0.182054975,0.936186744,-0.265061864,-0.353682069,-0.713894667,0.578410512,-0.449079534,-0.389168486,-0.360426622,-0.245378171,-0.15458275,-0.753787562,0.332754555,-0.638468006,-0.200936985,0.751946535,1.037228086,-0.273227377,0.725638313,-0.076446281,-0.49361724,0.76901541,-0.897608527,-0.087960767,-0.282236358,-0.808176505,0.941956689,-0.310781423,-0.694259402,-0.444514,0.655276397,-0.60714186,-0.394313043,-0.355453384,0.057378479,1.58875601,-0.412988956,-0.124779623,-0.055166336,0.628317067,-0.098844823,-0.677532928,-0.360266997,-0.923822943,-0.382960836,-0.282102222,-0.017130958,0.173457999,0.547627598,-0.892900865,0.851716486,1.05827472,-0.133574354,0.234916073,-0.272110131,0.09599535,-0.192786975,0.053307892,0.016714883,-0.406556366,-0.846589766,-0.714297879,-0.611930271,-0.203383007,-0.390917809,-0.631336792,0.629147067,-0.773709638,1.531786307,1.613540227,0.746313738,0.634036969,0.130521361,0.143623787,-0.542637241,-0.371676086,0.187933369,-0.05538009,-0.30422045,-0.287033478,0.288845907,0.077261024,-0.26183899,-0.30810322,0.419962484,0.013289245,-0.384244548,0.027035377,-1.384710367,0.356155446,0.291186752,1.24832849,-0.185886396,0.66182087,-0.64883647,-1.425293988,0.415621573,-0.566000274,-0.31688906,-0.922386576,-0.732302267,-0.502649551,0.497075522,0.148450953,-0.286083136,-0.060783343,1.197895211,0.839125965,-0.297250369,0.784615502,0.10072985,0.298322606,0.512023167,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_129,-0.318132111,-0.339120271,-0.134568258,-0.453687208,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,0.223704666,-0.265346408,0.343950606,5.792193576,-0.253577246,0.258927166,-0.276273943,-0.219191088,-0.182054975,-0.479580235,-0.274008249,-0.353682069,-1.005317155,-0.319915099,1.536323014,-0.389168486,-0.202358325,-0.254187729,-0.19617686,0.269556173,0.321859561,0.00157838,-0.048128404,1.175443982,0.924773355,-0.273227377,0.330798861,-0.076446281,-0.49361724,0.76901541,-0.078635,-0.091153102,-0.755932906,0.407534908,-0.205126507,-0.313172837,-0.7330346,-0.256758138,0.655276397,-0.066013229,0.1168712,-0.364983005,-0.684124374,0.681709738,-0.969726142,-0.172172936,-0.806423447,0.202547782,1.060230818,-0.684829093,-0.361873995,-0.923822943,0.105958014,0.848490183,-0.401158232,0.295458693,0.318462336,-1.004930606,0.600734951,-0.224322175,-0.164305554,1.154891589,1.440174047,-0.674266022,-0.192786975,-0.985801198,0.37469056,-0.41616661,-1.551533703,-0.825056787,-0.013962347,0.330326773,-0.399003953,-0.117565183,0.638037111,-0.890664506,0.758243357,0.135315924,0.031722366,0.817849671,1.187839401,-0.582099954,0.247705973,-0.371676086,0.763344322,-0.709543947,-0.313952324,-0.358439869,0.785842407,-0.627374451,-0.26183899,-0.171979425,-0.248447167,0.774077333,-0.393235898,-0.61574881,0.455481434,0.292294864,0.186359419,-0.476859714,-0.506324816,-0.978954007,0.345806612,-1.048154491,1.612435067,-0.690619198,-0.407810264,-0.345165298,0.178694544,0.307658234,0.395551096,-0.743564556,-0.704585015,0.538529843,-0.058718392,0.092154593,-0.3031686,-0.0870567,0.043751958,0.341967919,0.470498849,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,6.740072064,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_130,-0.318132111,-0.339120271,-0.134568258,0.762390339,-0.314946777,-0.150994609,-0.078688948,1.11846784,-0.345967301,-0.689981637,-0.265346408,0.694714118,-0.159138614,2.385700098,0.859377364,-0.276273943,-0.219191088,-0.182054975,2.233973141,-0.274008249,-0.353682069,0.415367475,-0.110822069,-0.449079534,0.260448346,-0.944592071,-0.254187729,-0.917141431,0.269556173,0.712376986,0.641624766,0.360884512,-0.095048359,-0.114217157,4.194559592,0.038725841,-0.076446281,-0.49361724,0.248087427,-0.078635,0.002032727,0.323263542,0.14702532,0.85371952,-0.313172837,-0.7330346,0.102118757,0.397947726,-0.268936466,2.011065239,-0.364983005,1.44366642,0.681709738,0.243572086,-0.906367766,0.502217973,-0.687802018,0.612866605,-0.684829093,-0.361873995,0.710043822,0.270411057,-0.882008397,0.728895299,0.143868727,0.563618775,-0.668841383,0.581768622,0.109375795,0.573243249,-0.604650886,-0.272110131,1.058822064,-0.192786975,-0.559195834,0.807467124,-0.41616661,0.118070358,-0.825056787,0.084014786,0.026954898,1.25695804,-0.381642363,0.90473844,0.210185793,-0.158283139,1.022250505,-1.063574654,-0.653646142,-0.298121087,-0.582099954,-1.032650034,-0.371676086,-1.482170422,0.660527583,-0.313952324,0.799640603,1.276175835,-0.468159395,-0.26183899,-0.811169418,-0.706451815,-0.808361891,-0.393235898,0.611384639,-0.050239891,-0.138764069,-0.04950208,-0.476859714,-0.942579026,4.051988594,0.619840931,0.237241175,-1.191211358,0.666547531,0.68324419,0.259587073,-0.060931576,0.790683234,0.146354776,-0.743564556,1.243613387,0.140625187,1.502479551,0.092154593,-0.3031686,-0.943216733,0.043751958,-0.166380825,0.470498849,3.322203642,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_131,-0.318132111,-0.339120271,-0.134568258,-0.453687208,-0.314946777,-0.150994609,-0.078688948,1.11846784,1.74108795,0.223704666,-0.265346408,0.245298368,-0.159138614,2.385700098,0.382549266,-0.276273943,-0.219191088,-0.182054975,0.877196453,-0.274008249,-0.353682069,0.415367475,3.652852474,1.536323014,-0.389168486,-0.573475198,-0.254187729,-1.277623716,-0.119602712,0.468199133,0.641624766,0.118025276,1.175443982,0.585561946,-0.273227377,0.622871881,-0.076446281,-0.49361724,0.45645862,-1.533390608,0.021228124,0.916288227,-0.113484269,-0.73454952,-0.313172837,-0.035081044,0.040205681,0.397947726,2.166142371,0.662796119,2.562374693,0.025139224,1.880855658,-0.505222023,0.34419322,0.829378327,-0.594597356,-0.082299628,-0.684829093,-0.361873995,0.165421567,0.835197849,-0.305175537,-0.424198577,-0.585835074,0.09144617,-1.004930606,-0.540986652,-0.226389189,0.573243249,0.254036638,-0.272110131,-0.154339596,-0.192786975,0.208168172,0.807467124,-0.41616661,0.118070358,-1.157333511,-0.075455028,0.482012711,-0.399003953,-0.330733566,0.129526578,-0.442390733,0.286242064,0.578783215,-1.197777049,0.833834003,1.559329523,0.803372641,0.247705973,-0.371676086,-0.289488202,1.31339526,2.675534459,0.615608892,-0.976335752,-0.040401734,-0.26183899,-0.811169418,0.252657023,2.356516558,-0.393235898,-0.002182086,0.532168507,3.525236859,0.658082417,2.973516694,-0.003593859,0.699188399,0.619840931,-0.112035146,-1.191211358,-0.122014568,-0.135046651,-0.392719572,0.787438135,0.325767566,-0.601234184,0.114142664,0.074694346,0.538529843,-0.30053295,0.302240292,-0.3031686,-0.858499447,0.043751958,-0.525248395,1.508606803,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_132,-0.318132111,-0.339120271,-0.134568258,-0.453687208,-0.314946777,-0.150994609,-0.078688948,1.11846784,-0.345967301,-0.080857435,-0.265346408,0.376834685,-0.159138614,-0.253577246,0.188285967,-0.276273943,-0.219191088,-0.182054975,-0.479580235,5.222383657,-0.353682069,0.178586703,-0.529008129,1.536323014,0.260448346,-0.202358325,-0.254187729,-0.556659145,0.269556173,0.359868232,-0.638468006,0.788052081,0.921345514,-0.72511406,-0.273227377,0.038725841,-0.076446281,-0.49361724,0.664829813,-0.078635,0.98772752,-0.314780396,-0.113484269,-0.205126507,1.890646626,-0.7330346,0.505589541,-0.374038285,-0.268936466,-0.162708532,-0.364983005,-0.684124374,0.681709738,-0.536741976,0.405830036,0.502217973,0.498176811,0.807739591,-0.684829093,-0.361873995,-0.379200688,0.862415291,-0.305175537,0.02737782,0.195330241,-0.68010638,-0.668841383,0.789740801,-1.237523386,-0.901854357,1.115445018,-0.272110131,-0.154339596,-0.192786975,-0.71235725,0.086172851,-0.41616661,-0.883692078,-0.492780063,-0.411834902,0.026954898,1.25695804,0.323905751,0.197090914,0.617590309,-0.618946101,0.578783215,-0.825770642,1.01359574,0.073369035,0.803372641,0.247705973,1.474642383,0.891390213,-0.270002319,-0.313952324,0.077601243,-0.719114088,0.035748063,-0.26183899,-0.811169418,-0.699241884,1.565296946,-0.393235898,-0.61574881,-1.333833381,-0.138764069,0.658082417,-0.476859714,0.412981793,-0.978954007,-0.476296343,0.529980103,0.592927276,0.604092914,-0.135046651,0.659189042,-0.170915561,0.62755815,0.395551096,0.114142664,-1.094224695,0.140625187,0.830736296,-0.117931105,-0.3031686,-0.031900151,0.043751958,0.303820276,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_133,-0.318132111,-0.339120271,-0.134568258,-0.453687208,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,0.223704666,-0.265346408,0.102800691,-0.159138614,-0.253577246,0.241266867,-0.276273943,-0.219191088,-0.182054975,0.877196453,-0.274008249,0.939611079,-0.531755612,-0.529008129,-0.449079534,0.260448346,-0.387916761,-0.254187729,-0.19617686,-0.119602712,0.3916324,-0.638468006,0.24369312,0.413148578,0.194215207,-0.273227377,0.476835371,-0.076446281,1.979815773,0.76901541,0.794218365,1.501344683,-0.755932906,-0.373993857,-1.263972533,-0.313172837,0.662872512,0.702319399,-0.374038285,0.745679716,-1.285990412,-0.364983005,-0.684124374,-0.517436182,-1.085439118,0.347719272,0.829378327,-1.261890797,-0.565537534,-0.48783264,1.11906387,-0.923822943,0.838785151,-0.882008397,0.473369983,-0.923145116,-2.882499005,1.011604735,-0.384435429,-1.067120451,-0.901854357,-0.604650886,-0.272110131,1.752057299,-0.192786975,0.621551117,0.086172851,-0.41616661,1.787674419,0.836326833,-1.104565087,0.482012711,-0.399003953,-0.561376513,-0.229631212,0.07820432,-0.046111807,-0.308151367,0.630615938,0.089013738,-0.66961121,0.110636344,0.674491308,-0.371676086,1.047486268,-1.631610867,-0.313952324,-0.647568668,0.877664267,0.165294497,-0.26183899,-0.65137192,0.060917974,-0.808361891,-0.393235898,-0.61574881,-0.083814706,0.076765397,0.658082417,-0.476859714,0.455532915,-0.191766949,0.893875249,0.331531359,-1.191211358,0.071495099,-0.953337492,-0.004342418,-0.028765462,-0.237342823,0.146354776,0.114142664,-0.314945334,0.803799614,-1.534229909,0.51232599,-0.3031686,0.309259842,-0.355093285,1.661058076,1.508606803,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,5.61248608,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
HMP3_testP_134,-0.318132111,-0.339120271,-0.134568258,0.762390339,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,-0.080857435,-0.265346408,0.738559557,-0.159138614,-0.253577246,0.506171365,-0.276273943,-0.219191088,-0.182054975,-0.479580235,-0.274008249,-0.353682069,-0.058194068,0.725550052,-0.449079534,-0.389168486,0.168758548,-0.254187729,-0.556659145,0.658715058,0.532694709,-0.638468006,1.126312395,0.159050109,-1.155564683,-0.273227377,0.476835371,-0.076446281,-0.49361724,-0.064469363,-0.660537243,0.158029469,1.457784853,0.407534908,0.324296507,1.890646626,0.313895734,0.205509542,0.140619056,0.339833243,0.426228654,-0.364983005,0.025139224,-0.517436182,-0.056184609,0.334489878,-0.315682914,-0.378610701,-0.828683711,-0.48783264,-0.361873995,0.165421567,0.365329576,2.578988763,-0.175635608,0.547750963,0.235461639,-0.668841383,0.043805807,1.139783514,-0.901854357,0.252591785,-0.272110131,-0.674266022,-0.192786975,0.87465535,-0.202344859,-0.41616661,-0.549771266,-0.825056787,0.210230659,0.482012711,1.25695804,-1.307513194,1.726178533,1.147511734,-0.561322866,-0.751618658,-0.953688974,-0.102075313,-0.298121087,-0.582099954,0.247705973,1.474642383,-0.536888385,-0.351805834,-0.313952324,0.789578115,-0.492020138,1.832771582,-0.26183899,-0.65137192,0.182244946,-0.808361891,2.368772859,-0.002182086,0.90914511,0.50782433,0.658082417,1.823391225,0.397705296,-0.978954007,-0.202262025,0.546596923,0.847804224,0.793883759,0.410480577,0.743873104,0.956313882,-0.240088345,-1.099626824,-0.743564556,-1.094224695,0.538529843,0.04647061,0.722411688,-0.3031686,-0.679416883,0.4425972,-0.364093025,0.470498849,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,1
