,CKSAAP_FA.gap3,CTriad_g2.g5.g3,CKSAAP_RF.gap3,DDE_RR,DPC_KG,CKSAAP_NR.gap2,CKSAAP_EL.gap2,GTPC_uncharger.alphaticr.postivecharger,GTPC_uncharger.postivecharger.uncharger,CTDC_solventaccess.G1,CKSAAP_RC.gap1,formula_H,CKSAAP_VD.gap1,CKSAAP_FA.gap1,formula_C,DDE_CR,CKSAAP_TP.gap3,CKSAAP_PF.gap1,CKSAAP_GK.gap3,DDE_LD,DPC_KV,CTDT_hydrophobicity_FASG890101.Tr1331,CTDD_hydrophobicity_ZIMJ680101.2.residue0,CKSAAGP_alphaticr.negativecharger.gap2,CKSAAP_KK.gap1,CTDD_polarity.2.residue25,DDE_HS,ABHPRK__24,CTDD_hydrophobicity_FASG890101.3.residue50,Calculate_mw,CKSAAGP_aromatic.postivecharger.gap0,Cougar__5,CTDC_polarizability.G1,Moran_BIGC670101.lag3,CKSAAP_FK.gap3,CTDD_hydrophobicity_PRAM900101.2.residue75,CKSAAP_TY.gap2,CKSAAGP_uncharger.aromatic.gap2,CTDD_hydrophobicity_ARGP820101.1.residue100,CTDC_hydrophobicity_ZIMJ680101.G2,Z5__17,QSO3_SC_R,CTDC_hydrophobicity_ARGP820101.G2,CKSAAGP_alphaticr.postivecharger.gap2,DDE_VK,CTDD_hydrophobicity_PONP930101.3.residue25,Ez__3,CTDD_polarity.3.residue100,CTDD_hydrophobicity_ZIMJ680101.2.residue50,DDR_L,DDE_SA,CKSAAGP_aromatic.alphaticr.gap4,CTDT_hydrophobicity_PONP930101.Tr1221,Z5__1,Ez__12,CTDD_charge.1.residue75,QSO3_SC_L,Geary_CIDH920105.lag2,CTDD_hydrophobicity_PRAM900101.2.residue0,DDE_KV,CKSAAGP_postivecharger.alphaticr.gap3,Ez__5,GTPC_alphaticr.alphaticr.postivecharger,Ez__2,NMBroto_CIDH920105.lag3,NMBroto_CHAM820102.lag1,CTDC_hydrophobicity_PONP930101.G3,Moran_CHAM810101.lag1,Geary_CHAM820102.lag2,CKSAAGP_aromatic.alphaticr.gap2,APAAC_Pc1.T,CKSAAP_WL.gap3,CTDD_charge.1.residue50,CKSAAGP_negativecharger.postivecharger.gap5,Moran_CIDH920105.lag2,CTDD_hydrophobicity_PONP930101.2.residue75,DDE_LS,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_PRAM900101.G3,NMBroto_DAYM780201.lag1,CTDD_hydrophobicity_ENGD860101.2.residue75,DDE_RL,Z3__8,QSO3_SC2,Geary_BIGC670101.lag3,Moran_CHAM820101.lag3,CTDD_secondarystruct.1.residue25,NMBroto_CIDH920105.lag1,Z5__22,CTDT_hydrophobicity_PRAM900101.Tr1221,CKSAAGP_postivecharger.uncharger.gap5,CTDD_solventaccess.1.residue25,CKSAAP_KG.gap3,Z5__5,Z5__24,DDE_RA,Boman_Index,Moran_CHAM810101.lag3,Cougar__2,CKSAAP_SL.gap2,CTDD_hydrophobicity_FASG890101.2.residue25,Geary_BIGC670101.lag1,CKSAAGP_postivecharger.uncharger.gap0,DDE_RG,CKSAAGP_aromatic.postivecharger.gap5,NMBroto_CHAM810101.lag2,CTDD_hydrophobicity_ZIMJ680101.2.residue25,CTDD_normwaalsvolume.1.residue100,CTriad_g1.g2.g5,Ez__11,APAAC_Pc1.F,CTDD_hydrophobicity_ARGP820101.2.residue50,Geary_CHAM820101.lag3,CKSAAGP_alphaticr.alphaticr.gap3,Ez__6,CTDC_hydrophobicity_ENGD860101.G1,Geary_CHOC760101.lag3,Z5__11,Moran_CHOC760101.lag1,CTDC_hydrophobicity_PONP930101.G1,CKSAAGP_postivecharger.uncharger.gap1,ABHPRK__27,CTDD_polarizability.1.residue75,Flexibility,CTDD_hydrophobicity_PONP930101.1.residue50,DDE_LH,MSW__7,CKSAAGP_alphaticr.postivecharger.gap5,NMBroto_CHAM820102.lag2,CKSAAGP_aromatic.uncharger.gap1,MotifBitVec_FKK,MotifBitVec_LKL,MotifBitVec_KKLL,MotifBitVec_KWK,MotifBitVec_VLK,MotifBitVec_CYCR,MotifBitVec_CRR,MotifBitVec_RFC,MotifBitVec_RRR,MotifBitVec_LKKL,MotifBitVec_ALW,MotifBitVec_GCS,MotifBitVec_AAAK,MotifBitVec_KLLS,MotifBitVec_LGKL,MotifBitVec_LLKKV,MotifBitVec_AKAAL,MotifBitVec_KVLKA,MotifBitVec_HIF,MotifBitVec_KKG,MotifBitVec_QN,y
HMP3_trainP_471,-0.327688651,-0.328500044,-0.120528426,0.617299602,-0.355967201,6.818822378,-0.097558339,-0.451160115,-0.305900806,-0.628935846,-0.255181109,0.275087778,-0.158759792,-0.20585997,0.366529788,-0.263319226,-0.193858307,-0.200820692,-0.418409507,-0.270998249,-0.394507499,-1.958835613,0.637988837,1.276815168,-0.40255247,-0.953654286,-0.245631971,-0.069562758,-1.308644889,0.448692171,0.03118313,0.447054772,0.30180592,-0.365257311,-0.239403439,0.495593245,-0.099042587,-0.483960387,0.767150693,0.069390141,0.463123437,0.528715162,0.131993757,0.431108713,-0.278426916,-0.652790495,0.00725308,0.404823617,0.188122043,0.039525689,-0.379698435,-0.649811903,0.285346227,0.086526163,-0.042264302,0.070000238,-0.180372618,-1.299935083,-0.687698549,-0.422445372,0.399959995,0.355018292,0.39924894,1.144937986,-0.015441851,0.396619559,-0.997450657,-0.573145918,-0.191693713,0.735704336,-0.627224315,-0.26413321,0.799593588,-0.215050671,1.318374796,0.546041042,-0.411442054,-0.753167773,-0.848506876,0.52272008,0.537100162,-0.322972662,-0.718512552,0.71652731,0.314163793,-0.477364823,1.128977908,0.931016961,-0.697069015,0.513326816,1.013678314,-0.949442802,-0.363102485,-0.062512232,-0.207983489,-0.286411642,0.65937971,0.545881287,0.320374472,-0.285291999,-0.784726185,0.469193943,0.01859686,-0.351087973,0.12519913,-0.658378572,0.909114044,0.674584678,-0.433119557,-0.390969401,0.501597891,0.960964475,0.367155549,-0.042847609,-0.380176964,0.314189234,0.202343918,0.565910658,-0.458353047,-0.769055777,0.982064229,-0.233301944,0.55556938,-1.028397517,2.242254518,3.0845342,-0.350308877,1.520672506,0.465760964,-0.582729672,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,1
HMP3_trainP_472,-0.327688651,-0.328500044,-0.120528426,-0.380801542,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,0.286079144,-0.255181109,0.503212694,-0.158759792,-0.20585997,0.345946984,-0.263319226,3.642305234,-0.200820692,0.878258994,-0.270998249,1.011355393,-0.939952488,-0.041815715,-0.429710343,0.224942349,-0.546764244,-0.245631971,0.334366968,-0.926270842,0.324803463,-0.652452462,0.823708855,0.576592346,1.298187708,-0.239403439,-0.291747062,-0.099042587,-0.483960387,0.767150693,-0.857044794,-0.067862063,0.385754788,-0.700690341,-0.120356066,-0.278426916,0.158641227,-0.432441756,0.704265534,-0.918482667,-0.238055783,-0.379698435,-0.649811903,1.039007324,-0.278309647,0.590930864,1.199785844,0.609934013,-0.593875569,-0.687698549,1.214014705,-0.932933127,-0.46351977,-0.239010401,1.043364827,0.721913212,0.230553828,-0.337952086,-0.447584205,0.223020128,-0.881790321,0.931135154,-0.26413321,1.982212527,-0.215050671,0.497694586,0.235409294,-0.411442054,-0.411930568,-0.184587222,-1.137297742,-0.256348325,-0.322972662,1.248162612,-0.062824074,-1.328144347,1.568414363,0.676092248,0.122691836,0.362973065,-1.417337065,-0.59882883,-0.949442802,-0.363102485,0.334756323,-0.396054207,-0.286411642,-0.273850219,0.204019112,0.725458287,-0.285291999,-0.784726185,-0.468663483,0.01859686,-0.351087973,-0.590837018,0.7457039,-0.28070251,-0.350814238,1.410950204,0.480270012,-0.997291363,-1.172197261,-1.524446031,1.044042919,-1.334738692,-0.532329278,-1.620819781,0.488849571,1.025976643,0.01440723,0.982064229,-0.651227082,-0.154129444,-0.617736667,0.694032268,-0.294148588,0.887376304,0.613310056,0.403711857,-0.582729672,-0.342700844,-0.239143351,-0.183156561,-0.260109142,4.616312904,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,1
HMP3_trainP_473,-0.327688651,-0.328500044,-0.120528426,-0.380801542,1.846378493,-0.124089623,-0.097558339,-0.451160115,-0.305900806,1.201094133,-0.255181109,-0.041752384,-0.158759792,-0.20585997,-0.127457501,-0.263319226,-0.193858307,-0.200820692,-0.418409507,-0.270998249,-0.394507499,-1.194673269,-0.49501875,-0.429710343,-0.40255247,-0.139874203,-0.245631971,0.334366968,-0.543896796,-0.060968266,-0.652452462,2.010703284,2.225310899,-1.365176706,-0.239403439,0.967997429,-0.099042587,-0.483960387,0.767150693,-1.165856438,0.711000154,-0.682927226,-1.810935804,-0.671820844,-0.278426916,-0.652790495,-1.38499902,0.404823617,-0.697161725,-0.270712426,-0.379698435,0.174203511,0.662176776,-0.584152782,0.809382643,-1.436380569,1.081210088,0.967758766,-0.687698549,-0.422445372,-0.266486566,-0.895731513,0.39924894,-0.294947567,-0.037837102,0.411162942,-0.667701371,0.860512906,1.390633774,-0.073042993,1.086842606,-0.26413321,-0.580128507,-0.215050671,-0.88616113,0.390725168,-0.411442054,-1.094404978,-0.516547049,0.069882378,1.013169254,-0.322972662,2.751927025,0.321632747,1.526487325,-1.338154188,0.223206588,0.877477475,0.724861545,0.12719404,-0.59882883,0.484035321,1.582975133,1.071417986,0.184115952,-0.286411642,-0.99587432,-0.597255543,1.297734502,-0.285291999,-0.258643129,-0.399332961,-0.812539867,-0.351087973,-0.590837018,-2.258033048,-0.756629132,0.674584678,-0.433119557,0.517660048,-0.169468569,-1.172197261,1.511203584,1.587488182,-1.337555651,-1.943193466,1.520334268,1.792620549,0.093845011,-0.246747105,-0.748673208,-0.651227082,0.981388674,1.679539043,0.251683053,-0.294148588,0.068597712,-0.294052394,0.215499784,0.505629027,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,1
HMP3_trainP_474,-0.327688651,-0.328500044,-0.120528426,-0.380801542,-0.355967201,-0.124089623,-0.097558339,1.15184287,-0.305900806,-0.933940842,-0.255181109,0.528559907,-0.158759792,-0.20585997,0.407695395,-0.263319226,3.642305234,-0.200820692,-0.418409507,-0.270998249,1.011355393,0.333651418,-0.948221785,-0.429710343,0.224942349,0.877350901,-0.245631971,-0.069562758,0.220851297,0.337391662,0.03118313,-0.066182719,1.126165197,-0.344563596,-0.239403439,0.967997429,-0.099042587,-0.483960387,0.767150693,0.378201786,-0.415942948,-0.682927226,0.131993757,-0.671820844,-0.278426916,0.158641227,0.047783057,-0.792944051,-0.697161725,0.282966124,2.797162449,-0.649811903,0.285346227,-0.991616506,-0.399755572,-0.306594964,-0.49968278,0.917465446,-0.050554577,1.214014705,-0.266486566,-0.315624195,-0.239010401,-0.108487668,0.033726984,0.396349084,-0.997450657,0.818199757,0.430551638,-0.881790321,2.149919802,-0.26413321,-0.777231663,-0.215050671,-0.943505313,-0.075222454,-0.411442054,-0.411930568,-0.848506876,0.285533204,0.854479557,-0.322972662,0.561278117,0.474719626,0.173748811,0.352227316,0.676092248,0.185039614,0.255672442,0.12719404,-0.59882883,0.00620928,-0.363102485,0.0967793,-0.137824689,-0.286411642,-0.123051903,0.370632053,-0.023033949,-0.285291999,0.793522983,-1.468470054,0.849733586,-0.351087973,0.12519913,-0.266585807,-0.756629132,0.674584678,-0.433119557,-0.514533367,-0.103128219,0.351489694,-0.695992255,-0.042847609,-0.275435497,-0.532329278,-0.120542892,-0.779936845,1.538771049,1.581333244,0.116695511,-0.233301944,0.839448909,1.308700389,0.030508446,-0.294148588,0.16882064,-0.747733619,0.427215102,0.505629027,-0.342700844,-0.239143351,-0.183156561,3.844539999,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,1
HMP3_trainP_475,-0.327688651,4.628690124,-0.120528426,-0.380801542,-0.355967201,-0.124089623,-0.097558339,1.15184287,-0.305900806,-0.933940842,-0.255181109,0.604601546,-0.158759792,-0.20585997,0.572357825,-0.263319226,-0.193858307,-0.200820692,-0.418409507,-0.270998249,-0.394507499,0.333651418,-0.948221785,-0.429710343,0.224942349,0.470460859,-0.245631971,-0.069562758,1.750347483,0.454241035,0.714818721,-0.342805706,0.851378772,-0.310253438,1.918306355,0.810529368,-0.099042587,-0.483960387,0.767150693,0.378201786,-0.434940409,-0.682927226,-0.145567609,-1.223285622,-0.278426916,0.158641227,-0.320664202,-0.493502134,-0.254519841,-0.224696247,2.797162449,-0.649811903,0.285346227,-0.330753103,-0.48363091,-0.494892565,0.118246693,0.711987399,-0.050554577,-0.422445372,-0.266486566,-0.544561104,0.39924894,-0.793064467,0.330824255,0.132517681,-0.667701371,1.07596252,0.535270569,-0.073042993,2.041608313,1.702156842,-0.777231663,-0.215050671,-0.750434781,0.701356916,-0.411442054,-0.411930568,-0.516547049,0.075873412,0.854479557,-0.322972662,-0.204031927,0.758278277,0.149256157,0.063560637,0.223206588,-0.202160089,0.269403406,0.513326816,0.207424742,0.00620928,-0.363102485,0.121108314,0.088859563,-0.286411642,-0.065510441,0.111881996,-0.599992655,-0.285291999,0.442800946,-0.777441183,3.343143765,-0.351087973,-0.590837018,-0.358777696,-0.756629132,0.674584678,1.410950204,-0.343152148,0.721288353,0.046752303,-0.345494418,-0.31457024,0.027389064,-0.532329278,0.011854473,-0.897349384,0.720367444,1.320178908,0.116695511,0.184623195,0.839448909,0.681134418,0.030508446,3.0845342,0.32532185,-0.294052394,0.066045452,1.593987727,-0.342700844,4.181592315,-0.183156561,3.844539999,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,1
HMP3_trainP_476,-0.327688651,2.976293402,-0.120528426,-0.380801542,-0.355967201,-0.124089623,-0.097558339,1.15184287,-0.305900806,-0.933940842,-0.255181109,0.756684824,-0.158759792,-0.20585997,0.695854647,-0.263319226,-0.193858307,-0.200820692,-0.418409507,-0.270998249,-0.394507499,0.333651418,-0.948221785,-0.429710343,0.224942349,-0.343319223,-0.245631971,0.334366968,1.750347483,0.529806143,0.714818721,-0.330009609,0.30180592,0.057840251,1.918306355,0.810529368,-0.099042587,-0.483960387,0.767150693,0.378201786,-0.218853413,-0.682927226,-0.700690341,-1.223285622,-0.278426916,0.158641227,-0.539237206,-0.493502134,-0.254519841,-0.588372506,-0.379698435,-0.649811903,-0.845145419,0.341689731,0.018907523,-0.494892565,0.802163204,0.865942935,-0.050554577,-0.422445372,-0.266486566,-0.78566915,0.39924894,-0.848382815,0.781638834,-0.075208272,-0.008202801,0.597787808,1.14601945,-0.073042993,2.058679149,1.702156842,-0.777231663,-0.215050671,-0.889365798,0.701356916,-0.411442054,-0.411930568,0.147372604,-0.077729306,0.854479557,-0.322972662,-0.274351748,0.784372631,-0.379548259,0.289958413,0.223206588,-0.558419195,0.1964571,0.12719404,0.207424742,0.00620928,-0.363102485,0.375273418,-0.105965098,-0.286411642,-0.202639903,0.991338211,-0.556269635,-0.285291999,0.442800946,-0.363041988,3.343143765,-0.351087973,-0.590837018,-0.235217801,-0.756629132,0.674584678,-0.433119557,0.194052848,0.732281022,-0.562722479,-0.727271631,-0.31457024,-0.065618348,-0.532329278,-0.128135661,-1.091250613,0.352653741,1.320178908,0.116695511,0.184623195,0.839448909,0.638948378,0.030508446,3.0845342,0.78992116,-0.294052394,-0.236342009,1.593987727,-0.342700844,4.181592315,-0.183156561,3.844539999,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,1
HMP3_trainP_477,-0.327688651,2.976293402,-0.120528426,-0.380801542,-0.355967201,-0.124089623,-0.097558339,1.15184287,-0.305900806,-1.238945839,-0.255181109,0.515886301,-0.158759792,-0.20585997,0.634106236,-0.263319226,7.478468774,-0.200820692,-0.418409507,-0.270998249,-0.394507499,-0.175790145,-0.948221785,-0.429710343,0.224942349,0.470460859,-0.245631971,-0.473492485,0.603225343,0.517990116,1.398454313,-0.582653401,0.576592346,0.177390094,-0.239403439,0.967997429,-0.099042587,-0.483960387,0.767150693,-0.239421504,-0.241074209,0.093611253,-0.423128975,-1.223285622,-0.278426916,0.158641227,-0.216613746,-0.493502134,-0.254519841,0.30671641,-0.379698435,-0.649811903,0.285346227,-0.286898936,-0.50183485,-1.059785368,-0.551829317,1.172385072,-0.050554577,-0.422445372,-0.932933127,-0.129686562,-0.239010401,-1.022506233,0.686264931,0.4976245,-0.667701371,-0.631324954,0.287840289,-0.073042993,2.137033616,1.702156842,-0.777231663,-0.215050671,-1.204739986,0.701356916,-0.411442054,-0.070693363,-0.516547049,-0.149146652,0.854479557,-0.322972662,-0.821950061,0.413832799,-0.353958935,0.132467365,-1.135450392,-0.641237833,0.405246676,0.513326816,-0.59882883,0.00620928,-0.363102485,-0.429887885,0.378553752,-0.286411642,0.327358856,1.751516124,0.080870695,-0.285291999,0.442800946,-0.380527698,4.174280492,-0.351087973,-0.590837018,-0.510427663,-1.232555753,0.674584678,0.796260284,-0.543644565,1.67275109,0.351489694,-0.30909098,-0.858015504,0.125946139,-0.250156441,0.011272245,-0.575958256,0.326330934,1.059024572,0.116695511,0.602548334,0.981388674,1.050760037,0.030508446,-0.294148588,1.035331373,-0.747733619,0.62350357,2.682346426,-0.342700844,-0.239143351,-0.183156561,3.844539999,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,1
HMP3_trainP_478,-0.327688651,2.15009504,-0.120528426,-0.380801542,-0.355967201,6.818822378,-0.097558339,-0.451160115,-0.305900806,-0.323930849,-0.255181109,0.782032037,-0.158759792,-0.20585997,0.695854647,-0.263319226,-0.193858307,-0.200820692,-0.418409507,-0.270998249,-0.394507499,-0.430510926,-0.721620268,-0.429710343,0.224942349,0.267015839,-0.245631971,0.334366968,0.603225343,0.589128703,0.03118313,0.155601908,-0.522553356,0.824845937,-0.239403439,0.495593245,-0.099042587,-0.483960387,-0.132253024,0.069390141,-0.44694649,1.079923201,0.687116488,0.431108713,2.052100945,0.564357087,0.008031029,0.704265534,-0.475840783,0.021712974,-0.379698435,0.174203511,-0.46831487,-0.127230219,0.062294573,1.576381046,-0.462215563,0.52109722,0.586589395,-0.422445372,1.066406556,0.055691246,0.39924894,0.128828745,0.338263402,-0.787609458,0.321546484,0.376637156,0.23779384,0.735704336,0.234482827,-0.26413321,0.011180962,-0.215050671,-0.373546135,0.390725168,-0.411442054,-0.411930568,-0.184587222,-0.449991562,0.219720767,-0.322972662,-0.686321233,0.452104519,-0.311330262,0.928903121,-0.682564732,0.040975755,-0.224014435,0.12719404,0.207424742,0.484035321,-0.363102485,-0.327368809,0.231482209,3.423585355,0.363294712,-1.297256119,0.263657282,-0.285291999,0.267439927,0.543240614,0.01859686,-0.351087973,0.12519913,-0.541704615,-0.756629132,0.16188522,3.255019965,0.009077539,-0.997291363,-0.257985088,-0.440930767,-0.042847609,-0.613762737,0.596362072,-0.670983917,0.463075895,-0.309825382,-0.507901441,-0.748673208,-0.651227082,0.413629615,-0.553341335,0.251683053,-0.294148588,-0.072413617,0.159628831,-0.453246322,-0.582729672,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,1
HMP3_trainP_479,-0.327688651,2.15009504,-0.120528426,-0.380801542,-0.355967201,-0.124089623,-0.097558339,1.15184287,-0.305900806,-0.933940842,-0.255181109,0.262414172,-0.158759792,-0.20585997,0.32536418,-0.263319226,-0.193858307,-0.200820692,-0.418409507,-0.270998249,-0.394507499,0.333651418,-0.49501875,-0.429710343,-0.40255247,0.470460859,-0.245631971,-0.473492485,1.750347483,0.305768526,0.03118313,-0.209881664,1.950524474,0.628079272,1.918306355,0.810529368,-0.099042587,-0.483960387,0.767150693,-0.548233149,-0.710237938,-0.682927226,-0.700690341,-1.223285622,-0.278426916,0.158641227,-0.898899947,-0.493502134,0.409442984,-0.171258102,2.797162449,-0.649811903,0.662176776,-0.641123797,-0.142398897,-0.494892565,-0.093275319,0.559768917,-0.687698549,-0.422445372,-0.266486566,-0.673701059,0.39924894,-0.765398299,0.798431775,0.241529813,-0.997450657,0.280098937,0.253650041,-0.073042993,2.078588286,1.702156842,-0.777231663,-0.215050671,-0.618412445,1.011988664,-0.411442054,-0.411930568,-0.848506876,-0.178547584,0.854479557,-0.322972662,-0.439732659,0.363383714,-0.753181609,0.742922049,0.223206588,-0.480998729,0.406901387,0.513326816,0.207424742,0.00620928,-0.363102485,0.510898547,-0.388397589,-0.286411642,-0.139145876,0.962238202,-0.465311725,1.897193067,0.442800946,0.430900429,2.512007039,-0.351087973,-0.590837018,-0.465572325,-0.756629132,0.674584678,1.410950204,-0.12460512,0.745101399,0.351489694,-0.982232839,-0.31457024,-0.797991333,-1.378847791,-0.618684457,-0.772608572,-0.461386731,1.320178908,0.116695511,0.184623195,0.839448909,0.779998839,0.030508446,3.0845342,0.625747846,-0.294052394,0.311934752,1.593987727,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,1
HMP3_trainP_480,-0.327688651,-0.328500044,-0.120528426,-0.385582425,1.761672889,-0.124089623,-0.097558339,-0.451160115,1.597038305,0.410340439,-0.255181109,0.541233514,-0.158759792,-0.20585997,0.448861003,-0.267594084,-0.193858307,-0.200820692,0.821882102,-0.278181499,0.957283743,-0.988937254,0.570847647,-0.429710343,-0.40255247,-0.373459226,-0.253379642,0.272223933,-0.317304768,0.354496169,-0.652452462,0.270710302,-0.034044155,0.398901337,-0.239403439,0.69971851,-0.099042587,-0.483960387,0.767150693,-0.616857959,0.378202345,-0.257157499,-1.060492111,0.890662694,-0.280907623,-0.697870035,-0.353393631,0.704265534,0.516004919,-0.297431499,-0.389843167,0.136748265,0.952046428,-0.028637959,0.093409738,-0.041583525,0.965872574,-0.345931141,-0.695564524,1.180493843,-0.932933127,-0.520163607,0.960917161,-0.303459158,0.265221329,0.448813813,-0.142545102,-0.388974782,0.974235612,-0.881790321,-0.627224315,-0.26413321,0.120682716,-0.215050671,0.271027507,0.149122697,-0.422102469,-0.791083018,0.012129712,0.315300582,-0.174064778,-0.33157806,-0.384832345,0.340768607,-0.309894915,0.409942448,0.558677447,0.345848996,1.050174939,-0.303492518,0.169031715,-0.542405804,-0.363102485,0.592972374,-0.593711197,-0.298258848,-0.712674298,0.988515525,0.597308323,-0.285291999,-0.791221038,0.671167733,-0.013369938,-0.360355492,0.09110217,-1.621818414,0.362679774,0.304301736,0.796260284,0.203795595,-0.151624745,0.791665925,-0.532549374,1.197625276,-0.68105532,-0.072492062,-0.548331936,0.0555645,-0.661937861,-0.072644215,0.082080762,-0.666705791,-0.080531047,0.191456714,1.005315048,-0.299543195,0.754222317,0.094817227,0.220527458,-0.582729672,-0.342700844,4.181592315,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,1
HMP3_trainP_481,-0.327688651,-0.328500044,0.995948172,-0.385582425,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,-0.470785107,-0.255181109,0.972136134,-0.158759792,-0.20585997,0.942848291,-0.267594084,-0.193858307,-0.200820692,-0.418409507,-0.278181499,-0.394507499,0.235681887,-0.301987828,-0.429710343,0.199842557,-0.961189286,-0.253379642,-0.116170035,1.8919675,0.715962439,1.976915198,-0.289937923,-0.827871607,0.351158982,-0.239403439,1.154626242,-0.099042587,-0.483960387,0.767150693,0.275264571,0.208653004,0.550003648,0.00863315,-0.166311464,-0.280907623,0.474198007,0.201562837,0.127562583,-0.12336669,0.008353438,-0.389843167,-0.649811903,-0.497301835,0.710370006,-0.685167409,-0.948201604,0.539473277,0.13185315,-0.695564524,-0.424187286,0.34200812,-0.033950415,-0.264540775,-0.087253341,0.632300917,0.150048176,-0.142545102,-0.296732035,0.607641359,0.668308725,-0.627224315,-0.26413321,-0.638529442,-0.215050671,-0.089674014,-1.047384777,1.760244484,-0.133885438,0.012129712,0.438354305,0.589996728,-0.33157806,-0.014258756,0.803508491,-1.036828696,0.89708786,0.558677447,-0.358550266,-0.550392509,-1.046055549,0.93689226,0.377851756,-0.363102485,-0.809038521,0.101731361,-0.298258848,0.340121352,0.361154091,-0.109822353,-0.285291999,-0.791221038,-1.763003346,-0.812539867,-0.360355492,1.454980546,-0.099502235,0.362679774,0.674584678,-0.433119557,-0.386617331,2.145996442,-0.969039,-1.421430697,-0.36182635,0.595239748,0.742673914,-1.416541329,-0.54154512,1.219591179,0.178837738,0.082080762,0.540633498,0.602882634,1.487781793,0.153383228,3.013527857,-0.284860399,-0.769337487,0.190464428,-0.582729672,2.917996896,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,1
